readId	equalMatches
132:373|0ca49e7d-8336-4d69-b335-d75aa95128e8	1072
128:435|f1080943-0504-47cb-9a41-e425c162df67	1072
133:423|e6f0f371-e1f1-42a7-9abc-dfadfa436726	1072
130:602|824c854a-c591-400f-9a16-77d6cf466110	1073
129:589|4501be08-12bd-436b-b73f-0215066a9253	1073
131:524|32e8f9a4-5f29-4b97-83bd-df4ee0e13571	1073
124:496|69396c0f-7868-40e8-91b4-5ca2e4f73ec7	1073
115:477|c5b32075-4d4f-4dfc-bbe5-5c6dc07b42fb	1073
131:533|cc26b901-604a-4c34-926a-c7b7104e688c	1073
132:504|283d357c-cc72-4405-9476-3cf8725d309d	1073
104:359|fe37a60b-333e-4efc-9ea2-0483c58774f5	1078
103:396|247c3b1d-e809-4db4-9465-a4ec33764cca	1078
112:368|0dcf61c3-49ce-440c-be7d-4fa41ff1d3a7	1078
146:466|9cbfd15c-719f-4272-a8df-4c21ee4017a7	1078
139:470|23fe467f-69be-4f4b-a6a2-2aa3321142c5	1078
268:609|81636ad6-afb9-41f9-902c-d359dacd4960	1078
96:429|81c7c471-0a46-4abb-bb17-97bf51283afb	1078
108:437|51ea258e-d055-44df-a014-484467c5a012	1078
140:469|f2a2e009-3b25-4fbe-aaf1-f0869ce4287b	1078
106:435|8e5ad7f7-7136-45ec-bc53-2b5b8cce69e6	1078
133:454|608a1120-723b-414b-907d-a219629ad42a	1078
129:464|18e0687b-49f4-4c09-ad29-951e031fee41	1078
103:424|dc4c011b-dcd4-4b0d-b566-6ae933437635	1078
90:323|b4533f99-b4a0-4ba0-9aed-8c045462ba06	1078
129:346|8a100e8a-0e1f-4160-bd4c-d5922b002178	1078
95:309|1d48a81d-a0fa-4e1e-9f1a-9b6249c2c213	1078
109:353|1505727e-e381-49a4-935a-cb15fe9e577e	1078
132:351|0daf32bc-e502-4c9d-a99e-455a6a5e5821	1078
132:350|e7787e93-47fd-48f4-9357-e8979f3d2bf0	1078
103:330|3466a1f9-6d76-4041-a97e-a6b8b6fb4dfe	1078
114:344|2c8823b9-a249-4d6a-b52a-c9b29da9c3e0	1078
109:349|64461fdf-72f0-4472-8d5f-2e6117dbecdb	1078
126:356|64687142-cc98-4862-ad99-60016701d4b0	1078
110:343|5a3403ac-9ffb-478a-bfcb-8cc4480ad3e6	1078
109:361|e6897db7-4c17-4596-9b9b-6366d57ec0a2	1078
112:373|f79986b8-5c80-4898-a9e6-af7b60657196	1078
102:352|59a5d366-d972-46f6-a940-c2f7eb5a27dc	1078
128:353|387c005c-a47c-409a-8c3d-0151dfb9ffa0	1078
121:358|1411260f-b612-45d0-bec9-abd608d644f7	1078
131:361|36914e7d-02cb-41e0-b9c0-f7cef3248871	1078
109:335|7e6ca909-ac73-44e8-8e86-b931bf120df5	1078
111:338|f33cf3e5-7722-40be-8bac-f1574547a54a	1078
128:337|37ec79cd-9391-4c9b-9cf6-691700e9e90a	1078
129:329|b768e349-7c9d-42f6-badb-ecbefb6d12dd	1078
125:687|5d5e046d-ce7e-4e6c-97af-a046b4e30344	1079
135:515|a5c9a69d-0d95-4bab-bd9f-9a816dae47a9	1079
161:378|4cecc874-1c57-4550-9c1d-ad9137866097	1079
118:2328|007b0a91-173f-4190-b513-bcb43e4a1164	1082
109:2318|ba2510b1-a787-4018-88a5-9667d534a759	1082
135:2223|00f8dede-07f1-4fff-8286-8c064f68d8ea	1082
109:2168|c2048b6d-2bc1-4571-8042-cc5c03236a35	1082
106:1808|473af8d6-182e-495c-86de-2c7ec72200bd	1082
129:1808|c3746e88-0996-4ed7-83b5-28d73252956f	1082
106:2148|6511fec2-6f5a-4f8e-be7d-5afd51c57ec3	1082
143:2212|87a3d932-b41d-4b5c-a8bd-58000e4053cb	1082
123:2178|5ceeafd4-68a5-4f9e-9a81-b9ea2a2af1de	1082
107:1379|66c0f896-ac7a-4f88-a81a-e03b651b6ce7	1082
102:1378|f7bc4b57-44e7-447c-933c-90a1686ec017	1082
126:1384|f05c0f85-b134-4a33-afd4-a6eaa5c319cc	1082
129:1378|ac71c307-5fa0-4a1c-b18b-5c49df16df04	1082
128:1372|2cd1feee-8e78-449c-8796-6316d5595618	1082
130:1377|37e0801b-4773-49a8-8f8c-14147da5aae7	1082
124:4913|7297d02d-9843-4d40-a799-4940f5475ff5	1082
81:1201|e07a1e23-3bfc-4b46-a9f6-1f1385832c17	1082
129:1188|ca11e6e8-6199-4397-9ad5-e508abbd14ac	1082
106:1166|1f05a0d3-c738-42d0-9675-78c8b6c3fb45	1082
129:1082|6c0028af-e364-41cf-b5da-48d3a98f0931	1082
111:1244|dcc3daf3-71ff-43e5-bc83-444e26335fc7	1082
132:1309|84a76606-7b57-4fa0-87da-d3753f4b275d	1082
102:1168|5e362425-fd8a-44d3-ac8b-6577906f1611	1082
57:1118|a4021eaa-6e2b-4c28-845d-fbdf717310e1	1082
112:1239|0c15517c-f28c-4863-8a85-4f91257934d2	1082
2462:3586|394b0887-8e32-4932-8f5d-89af063f8852	1082
107:1301|25d29518-417c-44d7-afc6-bfd087bff5f0	1082
134:463|4e95698a-71fe-4203-beb8-6f75dd607ef4	1083
137:474|ea4ab96a-7504-4dd5-8e8c-b202827f7e68	1083
336:655|50dfbe8a-3b2f-4d9a-964e-bba987d805c0	1083
134:381|1424a31e-16bf-49d9-8de7-aeae67cb1900	1084
137:380|3b84b472-064d-4a1c-9759-d111ea01d307	1084
148:319|19af0238-0031-46f5-8627-270ab3977c01	1084
129:344|02da6c01-b842-4df6-9e2f-b1beaacc4e06	1084
136:343|da612a63-859b-47ec-9e7f-f9a112da6142	1084
129:388|548e4100-d97a-4bfb-8eba-852f247b6bf5	1084
137:342|05cbecff-a9ef-45ed-92a3-b42ac550cbb9	1084
123:345|f2deaa9c-3c81-4273-90d3-ac1793c16f58	1084
136:392|599c5492-f6da-4ee5-a31d-59c8cea5308e	1084
129:356|bbde2aa9-b1fb-4e15-8874-8266abd411af	1084
131:389|f4b973b6-6a75-43b4-af5a-f6f300670240	1084
126:371|8b5edd15-1c7d-48a8-8d63-ed65069d145e	1084
134:343|3516f886-2666-49e4-a60d-1b5023211399	1084
132:353|4f3ddf41-7af4-475a-87d8-36735e8ef9f2	1084
136:356|aa49ecb3-d57d-4d7d-89c7-b9dc9fce5d4a	1084
141:348|640a2ce0-a833-4498-8c99-fec2ef5d1e12	1084
137:341|a6518f87-f0fa-4293-92b3-e1bee905cd76	1084
140:319|8cd02855-0aa8-4a33-b7e1-f8e9764b0c30	1084
113:301|491f13f1-0dd9-4130-8843-14f72c346790	1084
109:2177|f01f39df-39a9-4bab-bbbe-6180f98cedbe	2203
114:2193|1780d41c-dc34-4f07-94c8-db793cf0cd11	2203
109:2108|5eb48d9c-9295-4288-bd13-f27117c2fab6	2203
130:1924|2601372d-8911-463b-a17d-c69778825be8	2203
136:2943|9f6af9de-5bd3-4cde-932e-43593a691055	2598
132:2965|9a305503-7adf-4582-95ca-b55bd5354c35	2598
138:2287|45a8a512-e0e9-4b24-9195-4953fc911efa	2598
110:3255|8de3a2b2-6085-48b3-8f1a-3c1666c84c44	2598
112:2257|c3b8e049-694b-4180-930b-d5e276a2a1fd	2598
125:3240|ec8771ef-021f-4ac7-8c98-05a3439e5b29	2598
106:2281|40c44c79-a8ff-456c-883d-e395d6e002b2	2598
131:937|1e8bc515-0293-44e3-8cae-725a2dd6ed1f	1089
129:920|1ef9a189-4c38-46ec-9a20-0f430a5710fe	1089
139:930|a9ef4324-7172-4cf9-9dc4-e32838807dd4	1089
136:914|d734cc19-f686-4ee3-af7e-fb170abe73d5	1089
131:931|8483cb19-008c-4455-99ce-c804abacf4ed	1089
139:812|78f1a0c2-53e7-4df4-a328-5cfa2e3b8f37	1089
128:907|0aae17eb-b836-4a6f-b04f-bfed02ccea21	1089
304:929|4d19ae8b-e7e5-4e25-89fe-ec4c33f9daa2	1089
112:729|79f8d9fc-1a01-4104-b314-26856e55cd97	1089
133:787|a5a106f8-e1e7-4fb4-bcf5-d9f82e9f1356	1089
126:763|65feba9b-5c03-43d3-94b6-8b86448785f8	1089
138:845|26bb804b-e41f-49f4-a9a6-bc565a6962f1	1089
143:969|f9b477d2-e066-4dcd-8496-8367a62bad3f	1089
128:796|e63d9f16-2a07-49b7-a8a2-1faaea43a86f	1089
128:839|11bb680c-04c8-47bb-aa2e-3d40c2c1cc08	1089
132:746|a86fe4d7-b309-4ae5-b586-f3b26b93eaa2	1089
152:869|499fc0c9-c8df-43f4-809a-72f033beb709	1089
130:819|7446b08e-d029-418d-a5ee-ff9d7bd3fe1a	1089
121:841|f4c564f6-b6b9-4313-b849-5fc97d8bcbd0	1089
127:843|dd55a95b-99aa-4ecc-b6aa-1c76ef3d1d30	1089
111:1692|93e4beae-9b3b-474b-bdd4-5147afd54fe6	1091
109:1655|c682e020-71b4-4a04-aa98-b3d677810650	1091
102:1639|b13361c4-8107-4de1-852a-c1cd38308e21	1091
112:1694|02a38c83-ab11-4b6a-8ad4-8c3caf01fa48	1091
113:1668|f0c61e9a-6f19-47b4-815f-d19c5d93d01e	1091
84:1296|941dbeca-19b9-438b-a49e-80728a206e82	1091
99:1336|ec45dc8b-5c4a-4f44-966c-9f1bdef4a100	1091
127:1356|86f8d3fa-82e6-4108-b228-75254632070c	1091
299:1616|a71115b2-004a-45b1-96b1-bce8b5bffdc7	1091
135:1685|24ff6e35-d688-4f1f-8b9d-f8f7e736351f	1091
138:1417|ca0d1ba4-45d9-49e8-babb-1b7158f374a3	1091
134:1348|1df2d14a-d2fb-4684-a562-ef101aa348cd	1091
121:1345|4786fdbd-8ab1-4ded-b763-0581c9b0cdab	1091
111:2259|0a5524d6-a6df-4a16-bffe-4ab364296454	1091
87:2594|e9b3a0ea-883f-47ec-8bf8-5dfc559e66fc	2829
128:2503|044d4561-6fba-447e-807f-d3fb83658cd2	2829
142:2524|0da045c5-c7f4-476f-bb68-101c7f19ecd3	2829
110:2519|11f3525d-504e-40a4-bcbc-d405db1fc2f5	2829
107:2478|8f1a0a4c-f28e-4c91-9a14-df3150a53d97	2829
117:2477|6ebc43e1-02c2-45e9-a0a0-57f10f35ddf1	2829
109:2598|41a254c0-e58b-4522-8383-c39ddfe7c6cf	2829
108:2586|d2e6d0c5-19f2-4b5b-a4b7-8fc2377e63fe	2829
109:2611|ecbd2911-9c7d-4aa4-9a37-5109e97a8b86	2829
104:3037|b60ebe5d-80bf-495f-9204-ee08e565786d	1092
133:345|1b854153-e19b-4c4d-a575-8b42b0d60c86	2205
150:324|27fe3a3f-0cb5-4f4f-aa9b-3b23a16a1676	2205
138:512|055543f9-1838-4a6b-be42-45120dd1b0f0	2205
124:554|aa108710-c929-43de-abad-7e2aed2b141b	2205
127:496|8b061061-5631-4831-8794-696ea6ea2de3	2205
141:517|d5b156f4-d6ca-4885-b07f-1b0e7c8c33b9	2205
113:1505|36834f81-b540-4fc9-8a73-8d17d5e63d65	2600
126:1629|d1ee5762-0c4d-4bd1-8ad9-f23383405071	2600
95:1480|e12e6f62-d0d3-4c9d-857c-20991561b776	2600
139:879|837ed4f0-a49a-4362-820b-22b19a88f95f	2600
113:837|c9b109de-da22-4afd-99c1-1d069d623549	2600
115:1503|1e907150-f428-4949-a39a-8bb113b3d8fa	2600
125:353|ecb25588-d77e-40da-b3fc-5ae848128d02	1095
131:338|054cc4e0-b1db-4fc0-b048-436ad5cbeb64	1095
137:607|53f25658-a502-408c-9b89-ebdd215747a4	1095
135:561|2b8fef0e-b877-4eec-b1fa-4f1902f49ea0	1095
123:359|cf0c1499-9896-4f97-8666-9cbafce5e613	1095
130:355|41eca681-8a04-4fe9-a4ef-118da3c4b70a	1095
133:514|4c84af35-6f60-4e15-95ba-9db9061fbb3a	1095
134:368|9883dce3-6f6c-4c4f-9b67-0e68a48ed61b	1095
115:4296|4cf76a53-e88c-4e77-ba90-9107864298c7	2999
118:1387|6ae6d701-b48e-435a-86af-439f932ff5d0	1096
117:2159|d86c92bb-9719-4381-8233-4f1fc608eea0	1096
115:1369|d7f8c40f-02e7-4390-8698-7f44b16932ca	1096
131:2146|29f1257a-87ee-45e8-a76b-46d6589408c4	1096
109:1222|11b74fcc-9761-490e-97bb-fb3454972c53	1096
127:869|ea411c89-7f88-4df9-9e7e-6a4e75b8e196	1097
132:864|a7e44c00-f7fb-454b-bd7e-b799cc885b14	1097
138:866|376f1cc9-8e9e-4ce3-baab-e8543532b836	1097
142:385|c47174e8-3615-4d04-a7fc-d85fafc9cd8c	1100
103:696|9f72e908-d252-4db0-afc7-c3110110155d	1102
151:378|c59c6759-71ea-4a69-a7c2-d468352ae0f2	1100
136:649|36409f4b-82f1-40c6-88b4-b7a28d22b123	1102
137:635|34187c8f-1a1c-4546-9bf8-30a8a7dcf78d	1102
134:611|aeaedab5-051e-4dab-aa1c-010e8c91358f	1102
128:593|21505af6-7c72-45e0-a760-76e69a500ca7	1102
128:609|e2ced389-a64c-4111-9451-730736497ad0	1102
130:729|8e01baad-9429-4b40-8c89-e2f689f96c3e	1103
135:1487|44c5f953-6f7d-46ad-b1ed-47fbc9f8e930	1106
112:1505|14517ec0-58d9-4ae9-b119-33cd10bc0b27	1106
130:986|411ea38e-60f4-4d42-ad9b-2f6ae5a6024f	1106
110:1415|f47eb066-d691-43ab-aa2f-fa5b991ea170	3223
103:358|a1f6f083-57f9-4e1b-b6f9-d95586cc8522	1111
133:384|92a6431d-cf54-4533-b245-19a058191781	1111
136:387|6fe69203-0548-4c94-b2ef-d52b7cff7c27	1111
131:382|aa2160bd-6631-41b5-93b3-97c386d69b3b	1111
106:365|4f97de85-6b9e-4b7a-a495-70adee5330dd	1111
128:544|57a66c9a-30ac-497e-b7de-f01030f54a0e	1113
139:561|026db316-cec0-4437-988d-c0a6ea36351a	1113
133:545|91cc4da2-98aa-490c-a5ee-22f68f1315e1	1113
111:547|9740bd17-a6cd-472c-a57c-6883579b51e3	1113
139:492|046daf05-f545-45db-852b-994381d346ed	1113
137:478|e00abff0-6c69-4abf-acf6-f0a5834cd2cf	1113
134:552|39a00d0a-c90e-451c-9a6d-7873f8e663c9	2211
121:557|1b5b183c-fcd2-41f3-9d6a-ec9a2a3b10f8	2211
127:530|4d23eec2-38cd-4752-977f-a4105c507c2d	2211
107:2215|0f8b215e-2966-4d4e-b4eb-f559c4f68087	2836
89:2273|126642a7-f6cd-4b98-b5c1-79eeee247fc2	2836
114:2418|9e883eb0-bd53-486e-b503-1c68b93bcfc1	2836
103:3118|07600dd4-fa6d-42d0-bd7c-7d0b45dc984a	2836
108:3113|e12e8c2b-7943-40f7-a3b5-5b09d98669a0	2836
104:965|c06cf972-9a7e-4e90-8ba2-cb63d017edd5	2836
133:993|72e64de3-595b-4ff7-b7ce-f1574a5a28ec	2836
130:968|17005e1a-66f5-4040-8050-71bf1f0d237c	2836
129:871|5f5bb782-b0e1-4e71-bd97-74b2d1c8fefb	1120
136:583|fc71baf0-df14-425d-bcf0-ebf8f213c2c8	1120
134:568|54852ba2-e5ab-4404-ba54-1735f8038160	1120
130:636|bbbfbec3-0550-41da-a083-17b5f696a44b	1120
125:1992|4f9b7b6c-5041-46ba-85a9-a79ab994428f	1121
111:1979|17fed704-77ad-4ed4-a762-e39cd0b1f3bb	1121
114:1984|b049f654-b2f7-4465-bd07-9587abf622fc	1121
105:1972|fca59e75-18ab-4a63-be74-632f152c76f6	1121
137:886|074ff4d9-21d3-45ee-a9f0-10b77e4d0709	2838
130:843|4ac46c00-b208-4f56-8739-9b265f63d9e4	2838
122:668|d7bb60c4-a957-46d4-84bf-c1b163597dec	2838
136:605|92252d29-6c33-4dd7-8611-7cea4234a31d	2838
124:629|20b814ca-02f8-4377-9b2f-778f449ed481	1125
135:649|0cc38bac-2334-4a54-8cf6-d087c0411096	1125
138:461|51ff8c84-db3e-475e-8212-64b33fb7199e	1125
131:497|868871e2-97fb-4b65-94e2-91aa806a26e3	1125
119:440|863f61b9-7a99-4031-83e9-e49f9dd6a8c1	1125
106:438|e129ab7f-5c25-4d5c-a318-bcfb4083af0f	1125
105:422|71569fe7-a300-4e4e-951c-d79c694b495f	1125
133:493|9155ae66-d941-4bfb-93bb-67a8406ce046	1125
128:474|346b6708-4b28-407c-9e60-65dad0a7065c	1125
119:456|f19f5241-7684-4d2e-a61d-0c55d2958657	1125
131:385|042d370c-373a-4d77-8f42-4aa9560a0e1d	1125
136:372|2c432516-e4aa-4a0c-b44d-70480d25dcf1	1125
132:351|694b5188-b2af-40a5-b963-c8dbc5715e6b	1125
135:335|0af22053-f086-4355-a730-c5182f484378	1125
123:341|c177abeb-2d8a-4727-b1d8-aa0396033770	1125
130:329|00fee199-c25c-4854-afe7-cb494426883e	1125
137:292|2a4f41db-47ea-4cba-aaec-3ce3a42e466d	1125
140:296|3743f804-a6ff-4ccf-82bb-14888de6eed2	1125
138:283|5dbbdad5-094f-45c0-8160-71fc9740c1c8	1125
126:239|5b2fc5e2-8006-45b4-90bc-91e69f9b0dd4	1125
129:274|3ee96b61-0ad7-4a8b-baae-db926ea62824	1125
133:278|a5f74e5f-8789-4bc3-8ebf-18fdad86e0d6	1125
129:1134|914e3130-a882-4885-aa25-7253e822e2d3	1127
157:1111|6fb6c6bc-cb49-46d6-a9f8-7564f4b7082f	1127
133:1450|3fcb310e-4e72-4cba-8f4a-fed1b8225e9c	2214
112:1424|f354a9e9-a3e1-4bb0-9f75-a6487933c1fd	2214
103:1434|3003199f-4415-4723-bb49-7333abb59dbf	2214
111:2861|093317ed-f517-4205-bda6-7f37509a68c2	2601
127:2883|f277e97d-54fc-444d-8213-99c14fc1406b	2601
113:2895|c573269c-6b29-4fa3-af0f-01ce8742be6d	2601
135:2510|11180d9d-122a-4a9f-bd6d-be853f4b00ed	2601
139:2524|8783e0bd-adcf-4c4d-80a0-1cf02dd5e8b2	2601
117:1893|5487001e-c257-4fdd-ba29-260a31a42dd6	2601
90:1871|ffc3cd16-a4c6-4a31-bed4-acf87a7132d6	2601
114:1993|74624923-d766-4f7b-83ab-fdfd21a2206b	2601
107:1999|52cd0d99-ea74-4cbd-a549-6e033022030f	2601
105:2001|c2f42e84-2276-4266-a880-3d0e5ffdd33a	2601
92:1950|7a5e3956-fefc-4f45-a2d3-26ad903882cd	2601
138:2035|75687472-4905-49d6-98d0-6652b76e0dff	2601
132:2025|917a4f29-9d77-436a-8bfb-aca9aae83f48	2601
127:1996|e092c41d-fa93-4872-b56b-62cdfba0b1c4	2601
111:1186|0b275d44-3e5e-44d2-b975-5f8c3d06d2f3	2601
104:505|a2c16a7a-1c8e-4368-a389-c19f2235343f	1130
115:529|bfe49945-1c7c-4ca9-839e-709ddec2ed2c	1130
104:499|05f49d01-6ba9-43ee-86eb-42341c936bd6	1130
105:511|5a01e8d1-f565-4853-9810-c4cb4cc9a437	1130
104:488|49e8ae58-dd2c-4ea0-a0d4-d222c35fadc4	1130
115:514|e201a229-2236-4e03-b36d-e2d1b65b7f9a	1130
131:560|5cf7f5e7-9b50-41c2-b08f-419b6fa278bb	1132
133:574|3af57b4e-5cfb-4ab7-bcf6-1061717b4759	1132
130:528|7417f748-56b2-47c6-8ae4-5ad399176a75	1132
131:565|b24ea902-04c0-4fd5-9aea-fd9eed64468a	1132
127:520|7b4a6702-96a5-47fa-a6e0-a2ee9774f6e2	1132
137:466|c25d7095-bd77-4fda-81a5-a5b346f2341a	1131
135:578|94c6478a-7625-4ca3-9303-3dc788a92428	1132
125:416|cfca5664-54ee-42e9-80c6-8d555b4ce052	1131
132:477|46dab757-6264-4349-8a6a-ce7b16b8bde8	1131
123:413|ea834414-4817-4c1e-8096-0a0bc5c95f71	1131
108:410|7cb40f4f-776b-468d-b8c4-d0dae1b63878	1131
129:396|ecfa9a9c-6ed9-4a16-90e7-3d7eba99eca4	1131
110:393|7c9fe79c-4db2-419f-bd0d-c89b6a57c470	1131
129:418|bcba1143-f19c-48f2-a03b-28a7d73f4a02	1131
147:425|0e79202c-46b7-4f02-8285-357d7cc99a23	1131
128:398|1216c4de-7b65-46c7-99c7-3cc48d657b54	1131
126:405|30d044f8-2672-4e0e-a8c8-dd450d48ce04	1131
136:419|011c77b0-01aa-41ae-a3f3-fefbb2f0a8dd	1131
133:426|663d463e-f54f-46b5-b886-853d776b629d	1131
131:420|e18541d7-f18f-447e-b5f8-65704db8442c	1131
132:419|275a97d9-f37a-4bf5-ba0a-007ba51e7518	1131
143:748|3f7f39ad-d017-4e0c-aa05-902b82112b13	1136
136:718|4c125152-b01f-4b1b-baaf-fb8c3ebbfa0a	1136
140:736|f1e48214-2c7f-4bf7-a9ff-073130405666	1136
134:734|8dbe6506-a713-4014-ae68-4bcfb2eb41ad	1136
122:713|cd2a00db-e2a8-4f6b-b408-a645b060d8c9	1136
128:733|8d3c4821-b23d-4fe7-bb02-a2e2d0c1d82e	1136
106:2819|4046ae39-e5f7-4cef-9d84-e7fc5f8d1b69	2216
115:2801|c5c0c6df-3242-48fc-8e06-ea6822cc206d	2216
135:2760|590f2fc2-c9ed-4718-9e74-e472b8988256	2216
131:2702|c97f778d-8d94-4aed-b886-92302a2275d3	2216
127:2728|51b930c5-b155-4026-9f46-5cde08e75c76	2216
96:2832|7053a142-50be-4c05-b68e-a49e908bb4ee	2216
119:2661|48844af7-555c-41ae-bf9a-54446abc3399	2216
75:2606|5b3c57c4-5d9d-414b-b770-b286c8cf47f7	2216
95:2627|19fea0f5-3139-429c-8140-bfc19ec7ef44	2216
130:597|bc415b92-5a52-48a5-b8ec-61149a680bb9	1138
125:565|e543d7a5-32d9-4e16-a641-174e660a1acc	1138
134:573|5c076add-26a6-47a9-8ba7-c391c766b2fa	1138
117:560|bb001af1-d4b5-4ca2-9e90-16897db7e60b	1138
140:571|e0e2de8c-1abe-4f06-8b06-3c6ba910f87f	1138
137:522|90cbddb1-d5f1-40a0-a91a-87751ad81599	1138
117:507|8f12d2ed-c3ba-420f-b281-c1b43b59f7e1	1138
129:484|c90ce917-7eb3-44d1-9aa4-0b430a639f7d	1138
139:471|e48b623e-74ad-4040-a175-78ef65d34c10	1138
142:504|6e50aaf5-ce07-4739-aac3-4fa438ad7081	1138
124:490|bb2de891-9911-4629-ab0a-e38ef5d72048	1138
115:459|de661871-7eeb-4579-ab2c-9b648ceb876c	1138
127:493|f7cff26b-696c-4cfc-a8d8-ebc0bc6aa50d	1138
119:630|fe3784e1-1ac7-47b6-bafc-0c6b72bb2d49	1138
102:469|01a56ea3-f500-45f6-8fd4-9f7ccc97dc57	1138
128:526|cce49dc6-634b-4127-bc34-11372aa611ee	1138
128:430|1e00ef33-d932-45d5-92d8-06795e249871	2217
110:392|13e6a704-2b86-47f2-b8a1-16f6b1c8d035	2217
117:294|0b927765-6507-4e7d-bd9f-65b83fde2679	3249
108:273|74b4bcf4-8032-4445-88d9-12830b3515b4	3249
126:289|8a76e544-b26a-4671-8d7a-87a488c1cfa7	3249
111:249|aea76f09-b820-411c-bb98-dac7734dd2d8	3249
107:251|8bd40d17-71cb-4134-8598-25b9c076252c	3249
136:275|4ad7c51e-47f1-4fbc-8206-d8a851118986	3249
110:254|3483a1f2-49f7-48d2-b1ab-c661c6a0107d	3249
103:249|65d93355-a093-45d4-975e-3198049f063f	3249
100:237|230c96bc-f72f-4e6c-b607-43949d7cb8fb	3249
87:1605|76348d5e-0ab0-4d41-8bcc-31e351c02f18	1140
107:1349|611d7e90-e774-4728-8a72-fda6c27e8efc	1140
118:1278|d2d692d0-19aa-4a4d-9cfa-87a9a699e918	1140
301:521|56cf7e25-4dfd-4e5f-9c41-26c49d168d41	1141
119:342|8f4f2b2d-ae35-4e1f-a6b8-2abcc633ede4	1141
133:927|5740af1f-0736-4981-9d6f-8e3b0f57d76d	1144
130:930|58bbb811-eced-4d5e-8eb7-dd20edaa3a4c	1144
121:903|eb59ef83-ba05-48e4-a1b7-5bcf1a068ac2	1144
132:970|2d9a5baa-8d20-48eb-8312-cf685f30e51d	1144
138:950|262edf80-d800-4ce0-a359-681dadce4b7a	1144
145:956|0ce344f8-a87a-4e8e-9ce4-35fc85d33883	1144
128:879|3002ed7e-6181-45d9-8d5c-6975d0f38228	1144
134:935|fcbeb753-e169-4254-bd92-1cef43d41e51	1144
132:914|c806eed3-0274-4c55-8b40-14a79cab5647	1144
137:932|5e20d882-fad5-478d-9651-47c750495e36	1144
134:926|808c0bbe-d1d6-4e76-a8d3-b8aa7174f7a4	1144
146:954|5bfaf5b1-108e-435a-a97d-3d9489402f8b	1144
118:529|428b5007-a4fa-4362-8997-13be774801c8	1146
136:555|322fb7e0-7aee-4dc3-b720-d40258dd721d	1146
127:542|2311f14d-7f58-44cb-98c6-6d79636b7836	1146
139:544|d7fa9719-9bc0-42d5-b80b-873a6111916d	1146
128:540|6e7a81de-8a3d-4f61-bebb-80d758301811	1146
128:533|f5f6d142-ad5c-4145-9fde-d2523b0859d1	1146
179:586|59bb929c-3d2e-4e8a-ab21-8249d139fdc7	1146
131:532|f2a99c2b-26fc-4981-9d80-f5b6d334ad92	1146
133:552|a9984aa5-165b-4b3a-bce3-b313f38e2434	1146
134:546|362f993c-90eb-4b4c-89da-5faf4ac2f127	1146
134:520|65ebc73d-d5ba-4c12-b516-3a4a171895ca	1146
51:427|f335a64e-b2e6-4163-bbe2-690bdde13385	1146
127:565|9bd31e71-f10e-455e-b8b2-b4076ca188c4	1146
132:530|a81a9d8c-81cf-4004-bba0-f9b826e996bb	1146
134:489|6ee99e07-d14f-4022-b540-b09c20068a37	1146
127:577|0a3aaf24-7a98-416d-a8a5-f399107a0723	1146
129:534|057028c2-5919-48d0-9c31-09b664572c2e	1146
138:566|c918fd10-4dbd-492b-8a97-7dede8a6a7c9	1146
131:528|8e42d7ad-2109-42d9-afba-13d4a477c1bd	1146
131:496|fc4b7431-cabd-4275-9798-8444cb960bb4	1146
114:507|05d87fcc-acf9-4685-9cc2-3a56a392396c	1146
135:531|0b4f68d3-7837-4bf2-bc73-dfd230c22c00	1146
117:521|41379e80-260e-483f-9ea8-9dda4216234d	1146
123:559|5b01acb8-f8ac-4c87-9f81-50e4c09b6df9	1146
128:534|6e19ec59-94ce-4228-87ef-3bb6da0d6552	1146
159:525|30014706-add3-4a88-856e-f546de038ae0	1146
134:476|52c92d5c-9633-4599-a7a6-ff6053f9c648	1146
123:501|d39d8ada-b42f-4466-9354-d790eb2e1fa0	1146
317:758|3bdb60c0-3fdd-4ed4-bd3d-2d8bb7800d47	1146
128:520|2c2ae0c4-ca0e-42e0-b6b4-60c4dce77dcb	1146
133:490|a9878e2f-5088-49bf-a31a-a5437900e734	1146
133:497|2afaa349-0f76-4635-8427-35c4151d4783	1146
134:496|653a44a0-3976-4d70-b40d-98bc8cc9c3a0	1146
138:528|ff48bf1c-d1ad-40e8-9d6c-ec17f7de5123	1146
131:499|e21910b2-fe43-4786-bb81-e63b6c205153	1146
138:540|d9f2e1e5-b09d-4bf3-bed3-967e5b3cd900	1146
137:523|4e32b00d-5ed1-4fa1-9369-e02992f1f6fb	1146
121:496|5307f4e5-2803-4250-adfd-53c14c37e621	1146
129:532|50e16596-baa7-4d3e-bc13-acb2119cf942	1146
132:487|928a069a-ac8a-44e6-9207-3a8189ab1871	1146
126:514|a69d211b-cb0f-4444-8350-416ddf2b60e1	1146
140:476|ea56ea5d-a253-4ea8-a376-e0093abd562a	1146
124:492|b1309930-8bb8-4c3f-b425-e4ad760777e5	1146
134:506|4725cd7d-9038-49e8-a36d-44d5ca21b3ec	1146
127:484|3f98a54c-e1aa-418d-8e17-1e7b43195613	1146
128:493|e944b527-688e-45fa-a958-c618ea4da10d	1146
125:535|0af08211-9e78-4855-882a-2d4b7641310d	1146
124:457|fef0a888-5401-4dc8-9c83-4ea62efcabb4	1146
134:509|24b2690d-ac2d-4266-b376-bea7d31ddd5f	1146
