readId	equalMatches
139:1575|65e13279-d42c-44cb-b6bf-b76b009676e3	1138
139:1506|07804fd2-af1c-4b87-af3d-68501603a1bc	1138
133:1440|eb54f547-fb26-4e8e-8ccd-7a62061e3a7d	1138
135:1467|1098ecc3-226a-4793-8ae3-0507191777a0	1138
132:1393|2c01d9b0-872c-48ee-8afa-e8c3ae1f09f6	1138
129:774|dd48a8b7-ec1d-4c9f-a3c1-9a30dc80a11c	1138
140:760|18e68baa-135c-4c8d-b9c0-ab2240d69839	1138
136:750|4ba0ed6c-c068-4d8e-9d24-1663ff1fc232	1138
149:702|e7edd942-54da-4c08-bc96-8ac8c7df960d	1138
126:692|8b5b1e71-9c6a-4871-baa2-19f53e98e6f9	1138
119:457|f71712a8-1687-497a-864e-74851ace2f47	2218
134:447|4570c3d8-bee5-4851-bc7d-7b82d8e38eac	2218
138:377|fdd7770f-d6a2-4d35-8c61-66935782eb83	2217
127:356|e5193a58-409b-434e-afbe-87650587b3a6	2217
133:486|34d1989c-8be1-4c57-b230-587e09afe804	2218
138:1127|078e6461-5088-4ac0-ac79-7ff5ebe90f20	2217
133:1125|21452c31-8cf1-4101-a0e8-dd1460355859	2217
131:493|cd86ae19-9735-469b-9e11-3b04709fb4e0	2218
114:477|3dfe7fb1-577e-446b-a5af-a07aad37c09d	2218
127:394|0ef94af7-46b1-458f-af40-8467fe216865	2217
111:421|bbbe5e0e-9185-48c9-b4a0-6f3cd7b6e9da	2218
111:528|4342cdcc-027b-41ae-b0f2-81b5596ac3fa	1139
124:477|2afe70fc-648a-48de-b472-0da185ec22bf	1139
135:492|65b371eb-8481-4cb2-84d7-690fd4b1782d	1139
113:486|3171245a-f0c6-4eea-a19f-e621b6588f43	1139
103:458|eee97850-be52-4602-8fe3-22dc3ba33a92	1139
104:469|a5ee2d3e-8c7a-4091-8154-e379c5932600	1139
115:480|7f501900-df29-40d8-ad3e-23358c124d7b	1139
135:507|a24c1105-cc00-49e6-9570-4ebb9c8ef92c	1139
111:576|4ae33592-3027-477a-9c7f-70551706e12f	1139
124:689|27919271-035a-4f07-82c2-05e29989ace7	1139
163:396|dea35cc7-e4ad-48a7-82dc-52a7be137f38	1139
134:355|519438be-99e4-4d4e-acb0-4bd64533397f	1139
142:362|ad91932a-4082-4c21-bfdf-3e7b43e178f2	1139
132:354|c1d643b8-4e44-4e2c-ba36-8c936a3a5b37	1139
131:355|78fb6d77-54d7-48f2-852d-ad3c9b96f9aa	1139
129:452|88398eb1-dba1-4a84-b83e-435531699070	1139
106:438|467e23f0-2bfe-43e2-89de-f73d24a20c06	1139
115:450|660822c4-ca67-4ded-87c8-ecd280a3e22d	1139
107:328|f427b995-4064-48dd-a63e-bc48ac1a5eea	1139
102:324|5e91aab1-c9c7-40a5-9ae5-42d99f99bba0	1139
109:334|81f3fffd-6417-4b4e-a661-ea1c6c9b93c2	1139
106:325|74305c68-dccf-40f5-9a5e-d1a43f06c9bb	1139
107:333|a826b0b9-b369-420d-9895-1ce9a478d914	1139
113:331|2efa5a08-d261-4e6b-bba0-b196a65084bc	1139
88:318|92aeb66e-3264-4ddb-88d5-0436504fc026	1139
111:422|ee7de288-23fb-4f8c-ad52-f6ce2c7461b6	1139
101:282|39d41e42-beae-49bc-91c7-e1c2386dee34	1139
141:358|c8fe9b56-238c-42d7-b83a-f253fcfb533b	1139
121:335|bcfd3908-4715-4a22-89a8-9dafc53fe46b	1139
102:317|001fe49a-e912-46a4-8396-7c8cf45b98c4	1139
112:335|07f3d910-f86a-4197-a576-f61e36512494	1139
124:340|8c90e659-9406-4674-bbac-626f4d319f68	1139
127:446|546f3997-9450-4bb7-89f1-113c1994fba7	1139
111:1466|3d96223c-b925-48e9-b80f-9a17796f575f	1140
136:1482|805f061d-7cf9-4ee4-acd9-51c800da02c9	1140
114:1423|be8baec6-0a3f-44de-b83b-74da35407728	1140
131:1412|f266d797-c77d-4a65-8b58-e1753b610f38	1140
130:1420|341b2b79-ed11-48d5-99a7-6f21f12a500b	1140
90:1398|624e38e3-6299-4301-9587-56d2c7a532fb	1140
138:1426|3e7e4711-b04b-4f35-b628-d5f570b06c4e	1140
137:1426|f53382b7-ec7e-4d3a-8cdc-2d9a5bc97613	1140
102:1412|7f311056-0de7-4745-9c69-a6422d1fc508	1140
104:1359|335bc54c-3ff4-4ccb-bff4-27f32b8f6318	1140
112:1248|d90e731b-789f-4402-be91-e3d18c934e92	1140
117:1252|b86a59ab-d09a-4083-9171-937f2ccde674	1140
107:1246|0f3db483-b7ac-4c78-815d-85a564df5950	1140
106:1232|daa6a9a5-b976-4a55-8836-f7d4ebaf1c29	1140
92:1240|17e6c282-c7de-4f97-a1b5-9f5d4373b294	1140
125:1264|c427a75b-0029-4108-be5f-d24cdc9c8511	1140
117:1252|9adc6380-9f19-4946-8aa1-efd02c399b7f	1140
301:1580|2f824df1-162c-4c2d-bdc1-897a59331b0a	2220
110:1386|7da95c0d-fb38-4ab1-be06-282e49751fdd	2220
105:1382|7a9711dc-1e85-4b02-9dc8-b0934bf60915	2220
146:1403|8da4676d-5683-4da0-b5d3-026becf40ffa	2220
134:1375|9f276b94-ec48-4c97-a5b1-e296c41c451b	2220
351:1622|1cc16ec0-70d7-423f-9a15-6213e76c6120	2220
99:1372|48984a11-438f-4390-b259-b0f7543a9454	2220
116:1384|c44c15fc-f1ab-439d-844f-809e7160ef2e	2220
106:1381|6a807426-cdae-43f2-a5ae-63fe5d4b1712	2220
105:1326|ada40072-a2ce-4866-b1f5-d14584ef0097	2220
112:1316|0fa4af33-b009-4806-9d89-0c921b2a9f80	2220
107:1315|33b172ca-6bcc-43cb-9dfe-534ccaaa40d5	2220
115:817|fa16f63d-6981-497e-8b26-ccb8b2a1a52a	3289
105:821|dd1cd327-f967-46f6-8592-bb891d955f53	3289
136:5029|44b47c53-d724-4db6-a36b-02af5819764e	3289
131:1080|ec5c787a-d550-4af1-a776-48136e421aed	1144
110:902|4eb1765b-06f0-4e12-98db-3e7954717261	1144
136:958|1d2fca70-4931-48b8-be18-7d0d2162aca6	1144
134:816|3b6baa70-538b-4eee-a4f5-976bac38f907	1144
109:815|53c731cf-dfdd-455d-bbf4-fb36ef7bbe72	1144
140:969|90ed0bf0-90b3-4c88-b3a5-f541c5682585	1144
124:960|35e77a92-d66a-4334-9e1f-a04516139e08	1143
120:977|c5a9e883-a92f-4670-9e75-c94495344ec0	1143
126:714|913db6ac-cc94-4141-b42f-75c77f8501fe	1144
132:1029|38f72d9b-64c1-406f-9abd-18fe50af5a43	1143
153:1085|18728e30-4e37-4adc-b278-accc11007f46	1144
158:938|452b4c96-9fde-4ae8-8ccd-47db721d8219	1144
146:1003|2ca88a0b-945a-45cb-a0b9-0c3b53fdb4c2	1143
114:913|296f76e7-3002-43db-8da7-4ea502604688	1144
138:962|7fffa048-c70e-44fc-8b79-40fcbe691691	1144
132:1042|c751e0c8-5f47-4cd4-802c-0c7cdd552e24	1143
133:919|22fb9979-c0cd-4f90-a8a1-2999931962d1	1144
134:935|962d7f1e-da8c-4611-a926-050bc2267247	1144
134:1081|ddee8338-bc88-4a23-885a-977089ae59d3	1144
135:1036|f508a8aa-7153-4f6e-9c47-4e5483cc890c	1143
132:1081|a69cc450-a3a4-4091-9502-163315fd7fa0	1144
135:986|8a91947e-a329-4e49-adc5-bf8594f43fb0	1144
130:926|ac3aa8c2-a6af-4039-87e2-d523018a5d16	1144
147:980|27de6389-ecb4-4519-a240-e7ace793257d	1144
135:1085|71aeaacc-85b0-441b-b379-c88df3fbeca7	1144
133:1033|a97f8ad0-ee3a-47b5-a780-58db5be4490a	1143
119:923|4c14a880-30fe-49a8-bf5e-113ebb55c0ee	1144
134:957|b6a69b40-5595-4592-8e80-cfee09942ca1	1144
128:883|b7b6d97f-cd24-4638-ad73-08f251dba875	1144
136:909|a082093f-c9d3-4d8f-a197-c5811c6a55b8	1144
137:982|5546cb9a-809c-42e4-a7e4-a0e003c1af8e	1143
123:1010|139d1dcf-8e50-4c6b-a396-3cdac1d253c5	1143
146:1058|82771ca3-7ffb-4806-88ce-6a11716a8181	1143
142:957|446d6502-c316-4238-b804-ba3dcccf0c9b	1144
137:928|60d13f98-bded-4e50-87fb-a079df370654	1144
138:988|6144551d-d59f-4a2f-a4a7-262a996f8d5a	1143
134:956|8b793542-2cbb-463f-ac06-2c9e9bc72db2	1144
109:892|0094b634-1fd1-4410-8aa2-65b71d7d2735	1144
146:955|fc98a5cd-1592-45c7-9458-ddd2ea148c1b	1144
138:958|63804272-518e-444d-a833-85bc216fe8c5	1144
113:904|db1a9e5f-583f-4d53-b113-dafefdb9cf85	1144
108:951|d04a1509-b8b1-4fe1-a8fb-480413d98f6d	1144
115:929|5c25ba67-ef87-41f9-b3c8-e344e3ce1a91	1144
128:1068|980e1c63-326b-4c5b-b779-553f5e7c9410	1143
131:909|5db9b54a-78c3-4586-ac5d-f7059796e797	1144
143:952|a1650d01-72b5-466a-ab46-4af99af33be8	1144
128:941|16006951-8f8c-4029-bc45-7017a28dd6a1	1144
129:1051|116fcdfb-4fbe-4e01-b10c-41ff50247d67	1143
127:863|57059036-1dae-4a8f-867d-f2b6bc3a00d9	1144
139:882|47737217-e4f8-4e8c-8ca3-2e7602bb4101	1144
131:951|2d1d1a6e-82a1-4602-b12f-0e42f7bb724e	1144
137:1107|7c4a6d92-8138-4fe4-a45a-f7bcf583c31b	1144
135:1086|b43c5b2d-60c6-4d76-82cc-d19ad6221f46	1144
134:963|489097ea-c036-49f7-b641-336c6998cef2	1144
132:1094|68e0bea5-b3f1-410d-8a87-ec39795c9d9c	1144
128:928|9d2e2ee1-4510-4eb9-a4e9-6155ac522ef8	1144
105:900|60a7a992-1a4e-4e4c-90e1-639365f414e7	1144
132:937|c0a99ba8-ec10-4db8-9827-c104c1ebf14f	1144
133:916|bea9c48a-7913-494f-a3dd-55bdb0278550	1144
113:968|d3dd906e-e707-42a9-a05c-ee13711d83e5	1144
131:980|6ef28100-b35d-436a-afdf-b5a1c5897e17	1144
128:935|a933129f-04f3-478d-90f1-925f9aa9b70f	1144
137:964|d7193e7d-403e-4274-a1a9-96c5d5eee06f	1144
111:951|4596fd08-9583-454a-ac4f-3e513aeb4706	1144
131:716|454e40fe-c0fc-4ec6-b0de-f9c4fca7ae8e	1144
134:998|c1b0f0ba-b195-4518-891a-1ca48411e143	1144
130:904|6a676159-0a5e-4d62-99e6-63f99b01fab9	1144
128:908|4e89b1dd-51dc-41f0-9e17-68e169170bfe	1144
134:1093|9ae1ea39-2b04-4b57-a710-2b22926b6551	1144
135:913|9ca3e2a8-c3ce-4dbb-8539-4d874b0f1944	1144
127:949|c37c3435-dc76-4865-8520-e8f053bc0e7c	1144
132:987|16281ae4-a69d-4ca4-aa78-56acda6fad13	1143
132:1122|811d34e4-a3d3-4548-8b82-39d4368f0664	1144
126:981|ff680110-69e0-42f0-ac05-3a3b717c2b44	1144
126:923|1b3c145d-604d-4c8b-bd10-608e1addfee2	1144
135:944|139224a9-e4e2-4de1-adee-8da84fa74ebd	1144
135:1105|d3ee8608-d4a9-4f29-bf1b-1302ba0b9095	1144
131:930|92efd1ff-f488-4b70-bff3-8f7f4ee7a82c	1144
135:958|5e2f902a-0a62-408c-b42c-42d28f116300	1144
132:917|f1038c03-b7c1-4705-8c36-bfd04b9eab8f	1144
114:922|19367939-f991-4da5-89ef-9c95de2fe1de	1144
129:976|25ecc6c0-3aea-405e-a9bb-1e81c81bdeeb	1144
132:684|0578d677-c638-44f4-996f-badc834b282b	1144
133:892|6dd09af9-58fe-459f-9f8c-045494e2d5ee	1144
128:939|fa0ab467-13c8-4578-b211-ebc955abb129	1144
132:943|0d83717c-a6c2-4fab-a3f8-399a58b4d8ad	1144
111:1061|c7baa0bd-244b-4c9b-b762-924c0d8546a4	1143
111:1029|e12a0a92-13f7-42fd-ae35-09ccebba2f3f	1143
124:866|a1d6e1b8-e251-497b-ba96-c86c4237f94d	1144
141:964|8849045b-b04c-4fb6-b6c2-98ddfd890ed0	1144
133:931|48d4b89f-7f95-4c9b-b087-be0e4cf18621	1144
158:981|b9a1c3f1-8d08-4bd1-b72b-b036694da918	1144
137:1047|98451d29-b4db-43d3-b956-a7d9c1672ce7	1143
105:1089|3411d4e7-e2e6-4c72-9545-5a5f18022605	1144
125:714|8fca6e5a-f765-4653-9cf8-b51f6c668ba5	1144
141:960|1d3c41e4-67c2-4e89-8ab0-6477606c4734	1144
130:953|853f8964-a3bf-4721-aaaa-8ad044232d01	1144
130:1044|d9d5b5ed-d8e2-48e8-86f3-c6a666548db7	1143
133:940|73a9842c-565d-4e13-bad9-c44cdb5aa99f	1144
123:715|4de24b25-6686-415f-a130-0703b6599bc8	1144
140:956|e6543562-4a93-4e81-a7f9-5f7daf7f58ba	1144
129:1019|027c826c-4583-4cf6-a8ec-b4f41d1ee28b	1143
69:789|2aabacfb-ffb5-487e-8e86-8d9e2f5f3555	1144
139:923|4731b308-5c0b-4e74-875a-2f774d2cf69f	1144
134:950|d1ab9c36-0ee5-4c46-8327-b135fdb7e104	1144
143:963|90ed6b62-ced6-4c57-b124-0a95cc2aa844	1144
138:1100|4d85dc04-a919-468f-9df1-144ae7c872ab	1144
133:938|cea8aa2e-2477-4d71-afab-3a7c68d7ab2b	1144
130:930|ef18b673-d0b2-48f9-a79a-f2faff7b6986	1144
141:943|9520841e-a485-4e73-bc68-01d690d6ad6e	1144
141:926|06283559-2739-49da-8f41-710ecd4cc2bc	1144
113:1044|aeb4a9ca-9f3a-406e-b1cf-4cb2e37ba65c	1143
135:1002|aa47469b-b596-4af4-be01-0634b9a1d237	1143
136:979|e0fe3ff7-f64b-4a18-8dc7-a68cc45f9260	1144
141:929|80876eee-5d35-4075-a213-a776ce4160cd	1144
146:924|12285cb4-482f-4b46-a41a-2f8065b20dc7	1144
132:1082|6ade3da3-b31b-46b4-88e8-a7b2bf9e820b	1144
140:925|6a841e98-a1e5-4011-8fc8-bbf75ee022b4	1144
142:944|e68eb8ee-b945-4395-bb55-4ecd72781f17	1144
132:923|e28c1da7-9e1e-410f-9954-b885dfab35a1	1144
127:1074|50d6a9bb-92a9-4e9c-9af0-dad37813982a	1144
136:1073|e8e2204f-0915-452d-af28-f127f176501f	1144
137:1072|94f7a553-936f-42ef-b1cf-9e4025c174b6	1144
140:1076|db66db54-f975-424e-8c95-fc9d06360844	1144
124:1049|5308f678-b359-4f59-a444-8f510792599f	1144
137:1069|f9de9a17-3e15-4995-afdf-5699087a3d49	1144
143:1065|c3c9d56d-c7f7-4871-bdbc-a2679fb1bc57	1144
109:716|b0e660c6-49bd-4d6d-b30b-a053d35e885f	1144
133:814|48b89a32-bf4f-4e45-8924-acad90124565	2603
128:1055|7d905e09-4555-4009-9823-ed9ebe684cc2	2603
134:784|29a552d3-ab2a-4db3-94c4-359132614f29	2603
127:605|e8f47694-3331-46cc-8b90-b7fb8583cca3	1145
130:614|5d96e3da-8cd0-44a6-ba8e-84de4107811d	1145
128:573|ce406495-1fab-4fe1-9bd3-6e86e1d88f13	2603
161:559|47d9b4d1-4627-48fd-9268-063f92a75ee1	2603
137:676|122fbf44-e2fe-4109-ab1d-57d7785c9483	2603
139:446|c05f8ae0-e505-4b5f-a7f1-3184d9786aa1	2603
133:1537|1306e00b-f473-407e-97db-1755bc3075a3	2603
122:535|8528e2b6-9b47-42e1-8f5d-2fe5551de08d	2603
124:826|55635c99-0ffe-4627-b021-dd1a97a8016d	2603
126:821|ca69c378-c6f6-4822-a404-95d4645d211a	2603
125:871|36f7e42f-dbc9-496a-b2f0-dd90927aa6c9	2603
127:843|2f2c14e4-2b1d-4504-a08a-30d7ba327bef	2603
148:853|377f59d8-066a-45ae-bdd6-45f20a4aef97	2603
142:960|85f3d9ee-7948-4e43-89d9-916a6507f7db	2603
136:871|c2dd2a51-3cd7-4b0f-aef4-7e96493e34c3	2603
133:394|5556cffc-cb1f-441a-a4d3-cb6b69647e13	1145
132:388|34104645-be33-4324-80dd-70552a23c4e3	1145
130:589|7e29ca5c-9199-4feb-a03d-3305e0a85066	2603
108:444|65195677-0329-4e5a-ac65-bcdf768bc879	1145
142:1742|03cc6d1f-c553-4071-a604-5dcefe92315e	2603
129:634|53b85310-e35c-44ba-9928-fab11eb165f9	2603
116:439|04f2519d-3357-41bb-8073-8f8f74e88455	1145
128:1731|6d53292b-db94-40e8-b018-f8739395911f	2603
109:404|46eed824-a4ac-460a-9c0a-affd5a02a469	2603
127:461|6314150f-269b-441f-8dd8-fca3b45e1419	1145
184:480|69a5d3c0-4370-4f0b-9643-f88bd831d477	2603
129:423|7ccbbe02-847f-4c42-ad13-e75a15c97ffc	2603
136:458|430acd16-6c7b-4dda-8081-da4e1a3c4f78	2603
125:400|3e42f189-b9e6-4f30-9f40-9a39539b7ff7	2603
135:568|579cbf06-74b1-4779-8a10-1cd41495a797	2603
207:513|b75fd2db-112c-4bab-a19a-b847ae561b81	2603
133:443|b8e008a7-6aea-4cc6-8313-3138315202ea	2603
135:1222|716bbd21-5751-477c-acbd-2a7027cb1f15	2603
129:448|b24d8dcf-46bf-4238-91c9-c46c005d66e4	2603
146:507|a0d28b9d-5c46-4f76-acbe-9e5daf03d2eb	2603
131:689|5d65943c-7090-488f-9445-8662448e7511	2603
132:507|9baf5894-040c-4c8b-89b6-ebeb18a78523	1145
113:457|bfe3121e-7788-4cad-b9b6-33d2cc66cc5c	1145
122:486|3ecba157-d7bb-4e32-b863-61e7791cd1ee	2603
135:1755|3c7919d0-4a10-4db5-982a-948651cd7123	2603
134:515|76147f3a-1632-48fe-8c67-fb5bcf5f62b5	1145
129:654|86b93330-fbd5-465d-876c-ee64e9cf1581	2603
132:434|f6c6cdac-50e6-4d87-9f23-24d534cb5632	1145
178:493|57887889-a066-4dc5-8d21-99552c48bd6b	2603
146:457|311f1d4d-44c0-4d72-86cb-702bbf40787a	2603
129:584|3b6a6fcb-0f65-4e61-bd76-fed2ee0ef535	2603
136:667|91695dbb-2296-4302-b901-5a150cec063d	2603
136:460|a32daea4-cfb8-4fb7-84d2-e95fbafc2105	2603
135:651|0c510bbb-e068-4451-bacf-781558907df1	2603
136:660|add8e153-a588-4bf9-a547-1d4026f1cb97	2603
141:489|98879028-3fda-4d03-a4b2-c71a1d5e1434	2603
133:435|a3cf1394-190a-4e0c-b366-b7c2d3a774f2	2603
131:444|f38d155d-b654-4b87-8d9f-598522b29c4d	2603
114:395|3ab20404-2b03-4393-b9d7-f0d50a7ec2f1	1145
126:589|02990000-e3e2-4198-8368-55761bc65604	2603
115:428|0b3651c4-62cb-4051-bfa0-8e494c576f90	1145
112:1735|32e6095c-f669-4165-9a35-f76e0f08cd44	2603
112:392|de7f079e-63b2-4a7a-a014-991e06d5a9b7	1145
132:392|5a9e444c-e9a1-40ae-a84d-6d13fdebcb24	1145
130:430|0dbdaf97-8728-4490-9666-9200d1fdeb33	2603
135:388|12fe3076-e5f3-4b29-8a59-97709c6d0c8b	2603
129:602|028b6bf7-b300-4c45-9039-79f1b057059d	2603
140:513|21e95888-a0cf-4b40-88c0-6dd5989fc8a4	2603
121:437|c79f540d-1c81-4378-8dbd-288e4d51849b	2603
124:675|7fe7109e-a56c-445f-b5f3-c5b83806bbfc	2603
140:627|2a66cd82-f8d3-4d63-843f-506411bddacb	2603
139:668|52ee2073-a757-4949-b50b-c0b1d84d607b	2603
127:1241|c7006836-1ad3-4c52-88e8-0c29f805d18d	2603
131:432|01b694e8-c05f-4fd9-8c08-6c6ce4e50236	2603
129:1753|8f9eb34c-7a15-4a26-86aa-4d76917647a8	2603
106:480|c3f80518-544c-4767-a351-5c7af154096c	2603
132:542|4d9dff74-5d37-4005-84e8-c2e95bbda719	1145
128:510|f6d4d55f-f596-459a-b0a6-fcd5e5729bce	2603
115:550|84df6200-98e2-4c67-b5b0-4bd9854e0af6	1145
123:496|2e2c71bc-ccd3-43b0-b002-dbaf02565ab2	2603
135:510|19af8a0d-76bb-418d-a5ac-ade2f1cc3dec	2603
135:485|b987af12-14cb-4ddb-b291-1369bf346f2b	1145
110:415|2e8a0104-2386-414b-a340-ccefd999c5c8	2603
141:1286|60cdb1be-3258-4bd6-b759-ee4cce4ed2d2	2603
5406:5952|398f2c86-fe2a-4f57-8290-7223770a0a30	2603
130:461|faf9f8e5-e1dc-4a87-9202-6cc3699209e5	2603
128:719|3da7469b-f646-4cf8-b0b4-8a801dae02c1	2603
132:514|c26d4e86-97f7-4cd8-9113-3b6d1915ea80	1145
132:500|a68cf8ab-10bd-48c4-8ac1-419d0121e9d0	2603
93:626|e51cdf62-cbb7-4738-a2d8-f12e60caf838	2603
139:1045|159c0578-5ae6-47c6-bae7-295dce4dc6b9	2603
128:522|9f1e39b2-7d23-4d00-a7a7-a504a40cdce8	2603
150:456|721cdef3-4310-4cec-b67c-f671798d6db6	1145
113:411|4d557682-dbf9-4564-9721-9590662bb29d	1145
165:447|5bb2db81-f23c-4ade-b78a-94d0a4fd4156	1145
131:885|36a9bdd0-b3c3-4dce-978f-df58103b43bc	2603
143:495|a225714a-7831-43f2-b053-d8379904722b	2603
129:1742|0d6eb844-a9b4-40a5-9af0-3517143c667a	2603
126:1193|6c7e2382-083a-480b-9ec0-4be745ef9116	2603
136:422|599d4a9d-daa9-4144-9d0f-083b9d748feb	2603
128:468|1a0e23a6-5d35-40d2-95aa-5b2c12e799f3	2603
137:501|66061264-d70a-4455-a8d2-2d9e745b0463	2603
125:509|cc47fddf-2b59-4b69-8ec0-b4560cd1871e	2603
136:480|9fa3a7a7-429c-4cc8-8fc6-fb98bde8de10	1145
142:1195|cf04a11d-e85a-43ca-b8ae-29d989f118ec	2603
135:1165|4246c0f3-ea9c-42ac-9306-caa1b24bd69e	2603
139:496|d49480f6-dffb-49cb-b6cb-8bb5851767d7	1145
128:462|7df641d8-5d46-4e99-9b74-d45a61fb1b16	1145
132:462|a22f1f52-6dbb-487e-a29e-06a47ab95c3c	1145
131:445|0daea749-3fb7-4198-9b09-52ce7ae39961	1145
128:530|c0787321-993c-4fa2-b91e-c9cc528d0774	1145
124:638|f4ddd365-6369-4c91-8ad3-59c1d4539c91	1146
129:570|d8971ceb-5c37-4162-85f9-aa8eb8873932	1146
118:568|8246bd30-f5cc-4de9-bce9-c162ff3e9446	1146
133:1130|042d94bb-60e9-4c77-b058-6f6e979c922f	1146
136:1142|fcfb7362-b018-473b-9cf2-afe27bc5be2e	1146
129:1133|146894fd-debc-43b0-bcc0-8fbaf8a19911	1146
132:578|3caff411-8618-4345-aafa-f4d157cf82a5	1146
127:593|40bc6eb1-2c6b-4325-a7d1-8c726eddcf75	1146
136:537|cf6e6abf-6036-4945-b9f0-dcc2f259cbda	1146
115:513|35863e6f-1342-4cf9-b9d9-00d4863cdd67	1146
103:493|227183c5-6a03-44e8-87b6-2682fdcc8f21	1146
127:528|214eb987-eca5-409f-8a28-d1cccd5a58e7	1146
144:575|0140f01e-dcd7-4523-9124-756baf79d5ca	1146
129:542|9f7c9608-38f2-4c68-a7e4-3c605664a04f	1146
143:581|484f974b-632b-4b3b-af75-c1bd636ff2de	1146
131:531|1d851d2a-a288-4e6f-9201-3bacc9063fa5	1146
116:552|be2311c1-0c97-402d-94a7-407513ebc74a	1146
127:475|db72e6df-3e40-47d7-a20d-f1a1b5ad1c38	1146
131:482|81cb9a6d-3fff-4c60-b153-4b2e05643883	1146
101:483|b38489b8-371b-4710-8d58-3c2dbd2a8e0a	1146
127:548|72d5b2ef-a172-4716-9bc4-892c3a7fa617	1146
131:528|a6c3c195-81be-4483-a549-c1235a8e6574	1146
138:535|2ccbbb09-ce9e-4ef1-8d0c-2820244974af	1146
126:544|0017cc2b-b00d-40db-8a7e-dda002e48785	1146
131:554|137a5204-29ef-4a0b-8e79-894e4eb9c060	1146
129:541|2f11ae5b-60c0-41b9-b967-08cabbee1166	1146
137:596|03bf754f-5dfc-49fd-ac0c-296014fb2042	1146
126:602|c7ba5bd8-d6b5-47a0-88c9-6cd9f586289f	1146
128:536|2142bf4e-78d4-4576-906a-1134e1ee6a18	1146
137:534|3eaeead4-42cf-4c02-bcd9-2a71f423cbe0	1146
134:513|e19b8624-9b8f-4ffd-a125-399e7c582baa	1146
127:520|f97ba30b-e475-4f4b-ade2-a3f96a9104a4	1146
130:534|4bacb158-2bb4-4db0-bd61-d37c2a756b04	1146
130:508|d8e667ba-ff4b-4c02-8377-c89e44066ca6	1146
143:507|cebe06b4-8e15-4c7c-879a-e5d76e24d5cf	1146
152:658|7900a4c9-57f0-456e-873e-4ae5d71642e4	1146
130:484|fc4d1d44-06b4-4956-bc7c-1fbcd4ed2fb7	1146
141:566|e57bb893-c27a-4ddc-9798-47577df4bc8f	1146
104:475|6665df29-e613-4608-8832-2158f6d4e650	1146
126:530|31d43a82-5bf7-43f0-8dc9-3eb42683be73	1146
134:493|f7608a9b-203f-4808-aaef-3d32c58b25c7	1146
136:502|bfc3bc03-d54f-4377-a9be-2853ee5164c5	1146
137:546|ae35304e-1b5c-4ae2-8338-023ef523775a	1146
115:576|2d64738a-a2db-4963-8184-9b8c2eb7d7d0	1146
123:585|276aa9f5-02e3-4e31-8855-1330b0489020	1146
133:563|9995a1b9-12a2-4875-91aa-5846ef1e59cf	1146
107:528|6233a05e-b107-4259-a95a-7c16199b1551	1146
131:528|644db0e7-8d72-48ac-8d9f-7815bede2781	1146
128:565|bd24093a-f629-49bf-877a-baed8bc87041	1146
130:531|385873ad-8f79-4742-b629-7bfab17d00dd	1146
129:504|684765f8-fd36-4ec8-9901-67e17e9567a8	1146
129:535|8815d90d-8bb5-48ad-b636-599d3913fae7	1146
135:1097|9b4844f0-5794-412f-a166-7f548a07c801	1146
152:535|dbbc79bf-7a18-4757-b0f5-a0d231dfa232	1146
133:526|2d79edee-e277-4b65-bfc2-7d8e735838c4	1146
134:535|d2e4e001-6402-463b-a0a1-c30bf8cee2e0	1146
113:503|4574b8bc-046a-46e3-870a-07777aa556f5	1146
136:534|f44a95b9-ee0f-484a-9a68-b8d8bc6968f1	1146
126:514|721a43fc-3ab8-445f-b4fe-68338f3f6951	1146
136:515|6b6cc89f-4dd4-4b81-b061-49a464005cf8	1146
140:552|51e27778-7466-4c8c-b468-7ae542a68dfc	1146
111:516|abccd9ce-08af-442c-8f89-f42b1328b982	1146
132:594|aad7f6f4-ed41-40c9-a3e0-cfa60b00b1b7	1146
128:497|3832b30c-e1d8-44a8-b94d-66811b3599f6	1146
152:539|c0b82495-6df4-4de6-bd18-c080fc47c99a	1146
125:443|90461b04-dedd-4c70-848b-666bbae4063f	1146
122:528|a6cbd371-5c72-4f0b-b1df-d6c632038977	1146
137:527|5bb51d56-f7a7-4e34-ba6e-6176fe7da323	1146
128:493|c21f6a6c-e078-41e4-a928-317eb02573ea	1146
118:492|e10c2635-1c03-4702-a746-840cb18a6350	1146
141:501|2eea9938-0c16-468a-aab8-9b46077c7bbf	1146
142:568|67f6eb4e-f43b-46ed-b9e7-071a96e9d37f	1146
132:576|0104d2f2-5612-4a02-9303-a7a10416904f	1146
123:481|63a50239-156f-4119-b955-7288f9c1d622	1146
130:543|6d64ef74-0d3c-4a00-b726-adab4667fb40	1146
137:495|644cf9a0-87da-44c2-8f31-616af3656036	1146
129:637|a961ab99-0273-4875-b5e3-d650d3e24bdd	1146
114:482|1335f744-a95a-4275-87da-c3c517465f45	1146
118:542|70667911-1269-4f19-9ee3-37f5fabcc9ad	1146
128:491|6f4f07fd-4d24-4fab-8c77-8e57437fb8b6	1146
124:520|6c5883c7-7c08-4b3b-b64e-6501abfd6102	1146
140:531|85af2b10-3956-432f-b298-2f3bfeab402c	1146
139:502|d51d0ad8-e938-4343-95ab-f83ba0528c2f	1146
135:530|74ba76cb-a4f6-4d0d-8cfd-60672a70640b	1146
